0 0.5 B 210 001.05 100.00 155.00 100.00	1 0.5 A 100 000.50 100.00 100.00 100.00	2 0.5 A 100 000.50 100.00 100.00 100.00	3 0.5 B 210 001.05 100.00 155.00 100.00	4 0.5 A 100 000.50 100.00 100.00 100.00	5 0.5 A 100 000.50 100.00 100.00 100.00	6 0.5 B 210 001.05 100.00 155.00 100.00	7 0.5 C 190 000.95 100.00 100.00 145.00	8 0.5 C 190 000.95 100.00 100.00 145.00	9 0.5 C 190 000.95 100.00 100.00 145.00	10 0.5 C 190 000.95 100.00 100.00 145.00	11 0.5 B 000 000.00 100.00 050.00 100.00	12 0.5 A 100 000.50 100.00 100.00 100.00	13 0.5 B 000 000.00 100.00 050.00 100.00	14 0.5 C 000 000.00 100.00 100.00 050.00	15 0.5 C 000 000.00 100.00 100.00 050.00	16 0.5 A 100 000.50 100.00 100.00 100.00	17 0.5 C 190 000.95 100.00 100.00 145.00	18 0.5 B 000 000.00 100.00 050.00 100.00	19 0.5 A 100 000.50 100.00 100.00 100.00	20 0.5 A 100 000.50 100.00 100.00 100.00	21 0.5 B 210 001.05 100.00 155.00 100.00	22 0.5 A 100 000.50 100.00 100.00 100.00	23 0.5 C 190 000.95 100.00 100.00 145.00	24 0.5 B 210 001.05 100.00 155.00 100.00	25 0.5 A 100 000.50 100.00 100.00 100.00	26 0.5 A 100 000.50 100.00 100.00 100.00	27 0.5 A 100 000.50 100.00 100.00 100.00	28 0.5 B 210 001.05 100.00 155.00 100.00	29 0.5 B 000 000.00 100.00 050.00 100.00	30 0.5 B 210 001.05 100.00 155.00 100.00	31 0.5 A 100 000.50 100.00 100.00 100.00	32 0.5 C 000 000.00 100.00 100.00 050.00	33 0.5 B 210 001.05 100.00 155.00 100.00	34 0.5 A 100 000.50 100.00 100.00 100.00	35 0.5 A 100 000.50 100.00 100.00 100.00	36 0.5 C 190 000.95 100.00 100.00 145.00	37 0.5 B 000 000.00 100.00 050.00 100.00	38 0.5 C 190 000.95 100.00 100.00 145.00	39 0.5 C 190 000.95 100.00 100.00 145.00	40 0.5 C 000 000.00 100.00 100.00 050.00	41 0.5 C 190 000.95 100.00 100.00 145.00	42 0.5 C 000 000.00 100.00 100.00 050.00	43 0.5 A 100 000.50 100.00 100.00 100.00	44 0.5 B 000 000.00 100.00 050.00 100.00	45 0.5 A 100 000.50 100.00 100.00 100.00	46 0.5 B 000 000.00 100.00 050.00 100.00	47 0.5 C 190 000.95 100.00 100.00 145.00	48 0.5 A 100 000.50 100.00 100.00 100.00	49 0.5 C 190 000.95 100.00 100.00 145.00	
0 0.5 B 000 001.05 100.00 077.50 100.00	1 0.5 C 190 001.45 100.00 100.00 145.00	2 0.5 C 190 001.45 100.00 100.00 145.00	3 0.5 C 000 001.05 100.00 155.00 050.00	4 0.5 A 100 001.00 100.00 100.00 100.00	5 0.5 C 000 000.50 100.00 100.00 050.00	6 0.5 B 000 001.05 100.00 077.50 100.00	7 0.5 C 190 001.90 100.00 100.00 167.50	8 0.5 C 000 000.95 100.00 100.00 072.50	9 0.5 C 000 000.95 100.00 100.00 072.50	10 0.5 C 000 000.95 100.00 100.00 072.50	11 0.5 C 000 000.00 100.00 050.00 050.00	12 0.5 B 000 000.50 100.00 050.00 100.00	13 0.5 A 100 000.50 100.00 050.00 100.00	14 0.5 B 000 000.00 100.00 050.00 050.00	15 0.5 A 100 000.50 100.00 100.00 050.00	16 0.5 B 000 000.50 100.00 050.00 100.00	17 0.5 C 000 000.95 100.00 100.00 072.50	18 0.5 A 100 000.50 100.00 050.00 100.00	19 0.5 C 190 001.45 100.00 100.00 145.00	20 0.5 B 000 000.50 100.00 050.00 100.00	21 0.5 B 000 001.05 100.00 077.50 100.00	22 0.5 A 100 001.00 100.00 100.00 100.00	23 0.5 C 190 001.90 100.00 100.00 167.50	24 0.5 B 210 002.10 100.00 182.50 100.00	25 0.5 A 100 001.00 100.00 100.00 100.00	26 0.5 C 000 000.50 100.00 100.00 050.00	27 0.5 A 100 001.00 100.00 100.00 100.00	28 0.5 B 000 001.05 100.00 077.50 100.00	29 0.5 C 190 000.95 100.00 050.00 145.00	30 0.5 B 000 001.05 100.00 077.50 100.00	31 0.5 A 100 001.00 100.00 100.00 100.00	32 0.5 B 000 000.00 100.00 050.00 050.00	33 0.5 B 000 001.05 100.00 077.50 100.00	34 0.5 B 000 000.50 100.00 050.00 100.00	35 0.5 C 190 001.45 100.00 100.00 145.00	36 0.5 B 000 000.95 100.00 050.00 145.00	37 0.5 C 000 000.00 100.00 050.00 050.00	38 0.5 C 000 000.95 100.00 100.00 072.50	39 0.5 C 190 001.90 100.00 100.00 167.50	40 0.5 B 210 001.05 100.00 155.00 050.00	41 0.5 C 190 001.90 100.00 100.00 167.50	42 0.5 A 100 000.50 100.00 100.00 050.00	43 0.5 A 100 001.00 100.00 100.00 100.00	44 0.5 C 190 000.95 100.00 050.00 145.00	45 0.5 A 100 001.00 100.00 100.00 100.00	46 0.5 C 000 000.00 100.00 050.00 050.00	47 0.5 C 000 000.95 100.00 100.00 072.50	48 0.5 B 000 000.50 100.00 050.00 100.00	49 0.5 C 000 000.95 100.00 100.00 072.50	
0 0.5 C 190 002.00 100.00 077.50 145.00	1 0.5 C 000 001.45 100.00 100.00 072.50	2 0.5 A 100 001.95 100.00 100.00 145.00	3 0.5 B 210 002.10 100.00 182.50 050.00	4 0.5 A 100 001.50 100.00 100.00 100.00	5 0.5 A 100 001.00 100.00 100.00 050.00	6 0.5 C 000 001.05 100.00 077.50 050.00	7 0.5 C 000 001.90 100.00 100.00 083.75	8 0.5 A 100 001.45 100.00 100.00 072.50	9 0.5 A 100 001.45 100.00 100.00 072.50	10 0.5 A 100 001.45 100.00 100.00 072.50	11 0.5 C 190 000.95 100.00 050.00 120.00	12 0.5 C 000 000.50 100.00 050.00 050.00	13 0.5 B 000 000.50 100.00 025.00 100.00	14 0.5 A 100 000.50 100.00 050.00 050.00	15 0.5 B 210 001.55 100.00 155.00 050.00	16 0.5 C 000 000.50 100.00 050.00 050.00	17 0.5 A 100 001.45 100.00 100.00 072.50	18 0.5 C 000 000.50 100.00 050.00 050.00	19 0.5 C 000 001.45 100.00 100.00 072.50	20 0.5 C 190 001.45 100.00 050.00 145.00	21 0.5 A 100 001.55 100.00 077.50 100.00	22 0.5 C 000 001.00 100.00 100.00 050.00	23 0.5 B 210 002.95 100.00 155.00 167.50	24 0.5 B 000 002.10 100.00 091.25 100.00	25 0.5 A 100 001.50 100.00 100.00 100.00	26 0.5 A 100 001.00 100.00 100.00 050.00	27 0.5 A 100 001.50 100.00 100.00 100.00	28 0.5 A 100 001.55 100.00 077.50 100.00	29 0.5 A 100 001.45 100.00 050.00 145.00	30 0.5 A 100 001.55 100.00 077.50 100.00	31 0.5 A 100 001.50 100.00 100.00 100.00	32 0.5 A 100 000.50 100.00 050.00 050.00	33 0.5 C 000 001.05 100.00 077.50 050.00	34 0.5 A 100 001.00 100.00 050.00 100.00	35 0.5 C 000 001.45 100.00 100.00 072.50	36 0.5 C 190 001.90 100.00 050.00 167.50	37 0.5 A 100 000.50 100.00 050.00 050.00	38 0.5 A 100 001.45 100.00 100.00 072.50	39 0.5 C 190 002.85 100.00 100.00 178.75	40 0.5 B 210 002.10 100.00 182.50 050.00	41 0.5 C 000 001.90 100.00 100.00 083.75	42 0.5 B 210 001.55 100.00 155.00 050.00	43 0.5 C 190 001.95 100.00 100.00 145.00	44 0.5 C 190 001.90 100.00 050.00 167.50	45 0.5 B 000 001.00 100.00 050.00 100.00	46 0.5 C 000 000.00 100.00 050.00 025.00	47 0.5 A 100 001.45 100.00 100.00 072.50	48 0.5 C 190 001.45 100.00 050.00 145.00	49 0.5 C 000 000.95 100.00 100.00 036.25	
0 0.5 C 000 002.00 100.00 077.50 072.50	1 0.5 A 100 001.95 100.00 100.00 072.50	2 0.5 C 190 002.90 100.00 100.00 167.50	3 0.5 B 000 002.10 100.00 091.25 050.00	4 0.5 C 000 001.50 100.00 100.00 050.00	5 0.5 B 210 002.05 100.00 155.00 050.00	6 0.5 A 100 001.55 100.00 077.50 050.00	7 0.5 A 100 002.40 100.00 100.00 083.75	8 0.5 B 210 002.50 100.00 155.00 072.50	9 0.5 C 190 002.40 100.00 100.00 131.25	10 0.5 A 100 001.95 100.00 100.00 072.50	11 0.5 C 190 001.90 100.00 050.00 155.00	12 0.5 A 100 001.00 100.00 050.00 050.00	13 0.5 C 190 001.45 100.00 025.00 145.00	14 0.5 B 210 001.55 100.00 130.00 050.00	15 0.5 B 000 001.55 100.00 077.50 050.00	16 0.5 B 210 001.55 100.00 130.00 050.00	17 0.5 C 000 001.45 100.00 100.00 036.25	18 0.5 A 100 001.00 100.00 050.00 050.00	19 0.5 A 100 001.95 100.00 100.00 072.50	20 0.5 C 000 001.45 100.00 050.00 072.50	21 0.5 A 100 002.05 100.00 077.50 100.00	22 0.5 A 100 001.50 100.00 100.00 050.00	23 0.5 B 210 004.00 100.00 182.50 167.50	24 0.5 C 190 003.05 100.00 091.25 145.00	25 0.5 A 100 002.00 100.00 100.00 100.00	26 0.5 A 100 001.50 100.00 100.00 050.00	27 0.5 A 100 002.00 100.00 100.00 100.00	28 0.5 A 100 002.05 100.00 077.50 100.00	29 0.5 C 190 002.40 100.00 050.00 167.50	30 0.5 C 190 002.50 100.00 077.50 145.00	31 0.5 C 190 002.45 100.00 100.00 145.00	32 0.5 C 190 001.45 100.00 050.00 120.00	33 0.5 A 100 001.55 100.00 077.50 050.00	34 0.5 C 190 001.95 100.00 050.00 145.00	35 0.5 A 100 001.95 100.00 100.00 072.50	36 0.5 C 000 001.90 100.00 050.00 083.75	37 0.5 A 100 001.00 100.00 050.00 050.00	38 0.5 C 000 001.45 100.00 100.00 036.25	39 0.5 C 000 002.85 100.00 100.00 089.38	40 0.5 B 000 002.10 100.00 091.25 050.00	41 0.5 C 000 001.90 100.00 100.00 041.88	42 0.5 B 000 001.55 100.00 077.50 050.00	43 0.5 C 000 001.95 100.00 100.00 072.50	44 0.5 C 190 002.85 100.00 050.00 178.75	45 0.5 A 100 001.50 100.00 050.00 100.00	46 0.5 A 100 000.50 100.00 050.00 025.00	47 0.5 A 100 001.95 100.00 100.00 072.50	48 0.5 C 000 001.45 100.00 050.00 072.50	49 0.5 B 000 000.95 100.00 050.00 036.25	
0 0.5 B 210 003.05 100.00 143.75 072.50	1 0.5 A 100 002.45 100.00 100.00 072.50	2 0.5 C 190 003.85 100.00 100.00 178.75	3 0.5 A 100 002.60 100.00 091.25 050.00	4 0.5 B 210 002.55 100.00 155.00 050.00	5 0.5 B 210 003.10 100.00 182.50 050.00	6 0.5 B 210 002.60 100.00 143.75 050.00	7 0.5 A 100 002.90 100.00 100.00 083.75	8 0.5 B 210 003.55 100.00 182.50 072.50	9 0.5 C 000 002.40 100.00 100.00 065.63	10 0.5 C 190 002.90 100.00 100.00 131.25	11 0.5 A 100 002.40 100.00 050.00 155.00	12 0.5 A 100 001.50 100.00 050.00 050.00	13 0.5 C 000 001.45 100.00 025.00 072.50	14 0.5 B 000 001.55 100.00 065.00 050.00	15 0.5 A 100 002.05 100.00 077.50 050.00	16 0.5 B 000 001.55 100.00 065.00 050.00	17 0.5 A 100 001.95 100.00 100.00 036.25	18 0.5 A 100 001.50 100.00 050.00 050.00	19 0.5 A 100 002.45 100.00 100.00 072.50	20 0.5 A 100 001.95 100.00 050.00 072.50	21 0.5 A 100 002.55 100.00 077.50 100.00	22 0.5 B 000 001.50 100.00 050.00 050.00	23 0.5 B 210 005.05 100.00 196.25 167.50	24 0.5 C 000 003.05 100.00 091.25 072.50	25 0.5 A 100 002.50 100.00 100.00 100.00	26 0.5 B 000 001.50 100.00 050.00 050.00	27 0.5 C 000 002.00 100.00 100.00 050.00	28 0.5 A 100 002.55 100.00 077.50 100.00	29 0.5 A 100 002.90 100.00 050.00 167.50	30 0.5 C 000 002.50 100.00 077.50 072.50	31 0.5 C 000 002.45 100.00 100.00 072.50	32 0.5 C 190 002.40 100.00 050.00 155.00	33 0.5 A 100 002.05 100.00 077.50 050.00	34 0.5 C 190 002.90 100.00 050.00 167.50	35 0.5 C 190 002.90 100.00 100.00 131.25	36 0.5 C 190 002.85 100.00 050.00 136.88	37 0.5 B 210 002.05 100.00 130.00 050.00	38 0.5 B 000 001.45 100.00 050.00 036.25	39 0.5 C 190 003.80 100.00 100.00 139.69	40 0.5 A 100 002.60 100.00 091.25 050.00	41 0.5 A 100 002.40 100.00 100.00 041.88	42 0.5 A 100 002.05 100.00 077.50 050.00	43 0.5 B 210 003.00 100.00 155.00 072.50	44 0.5 C 190 003.80 100.00 050.00 184.38	45 0.5 C 000 001.50 100.00 050.00 050.00	46 0.5 A 100 001.00 100.00 050.00 025.00	47 0.5 C 190 002.90 100.00 100.00 131.25	48 0.5 A 100 001.95 100.00 050.00 072.50	49 0.5 A 100 001.45 100.00 050.00 036.25	
0 0.5 B 000 003.05 100.00 071.88 072.50	1 0.5 B 000 002.45 100.00 050.00 072.50	2 0.5 C 190 004.80 100.00 100.00 184.38	3 0.5 A 100 003.10 100.00 091.25 050.00	4 0.5 B 000 002.55 100.00 077.50 050.00	5 0.5 B 000 003.10 100.00 091.25 050.00	6 0.5 B 000 002.60 100.00 071.88 050.00	7 0.5 B 000 002.90 100.00 050.00 083.75	8 0.5 B 000 003.55 100.00 091.25 072.50	9 0.5 A 100 002.90 100.00 100.00 065.63	10 0.5 A 100 003.40 100.00 100.00 131.25	11 0.5 C 190 003.35 100.00 050.00 172.50	12 0.5 C 190 002.45 100.00 050.00 120.00	13 0.5 C 190 002.40 100.00 025.00 131.25	14 0.5 A 100 002.05 100.00 065.00 050.00	15 0.5 B 210 003.10 100.00 143.75 050.00	16 0.5 A 100 002.05 100.00 065.00 050.00	17 0.5 A 100 002.45 100.00 100.00 036.25	18 0.5 A 100 002.00 100.00 050.00 050.00	19 0.5 B 210 003.50 100.00 155.00 072.50	20 0.5 B 210 003.00 100.00 130.00 072.50	21 0.5 C 190 003.50 100.00 077.50 145.00	22 0.5 B 000 001.50 100.00 025.00 050.00	23 0.5 B 210 006.10 100.00 203.13 167.50	24 0.5 A 100 003.55 100.00 091.25 072.50	25 0.5 A 100 003.00 100.00 100.00 100.00	26 0.5 A 100 002.00 100.00 050.00 050.00	27 0.5 B 000 002.00 100.00 050.00 050.00	28 0.5 C 000 002.55 100.00 077.50 050.00	29 0.5 A 100 003.40 100.00 050.00 167.50	30 0.5 A 100 003.00 100.00 077.50 072.50	31 0.5 B 000 002.45 100.00 050.00 072.50	32 0.5 C 000 002.40 100.00 050.00 077.50	33 0.5 B 210 003.10 100.00 143.75 050.00	34 0.5 C 190 003.85 100.00 050.00 178.75	35 0.5 B 000 002.90 100.00 050.00 131.25	36 0.5 C 190 003.80 100.00 050.00 163.44	37 0.5 A 100 002.55 100.00 130.00 050.00	38 0.5 B 000 001.45 100.00 025.00 036.25	39 0.5 C 000 003.80 100.00 100.00 069.84	40 0.5 A 100 003.10 100.00 091.25 050.00	41 0.5 A 100 002.90 100.00 100.00 041.88	42 0.5 B 210 003.10 100.00 143.75 050.00	43 0.5 A 100 003.50 100.00 155.00 072.50	44 0.5 C 190 004.75 100.00 050.00 187.19	45 0.5 A 100 002.00 100.00 050.00 050.00	46 0.5 A 100 001.50 100.00 050.00 025.00	47 0.5 C 000 002.90 100.00 100.00 065.63	48 0.5 A 100 002.45 100.00 050.00 072.50	49 0.5 A 100 001.95 100.00 050.00 036.25	
0 0.5 C 190 004.00 100.00 071.88 131.25	1 0.5 A 100 002.95 100.00 050.00 072.50	2 0.5 C 000 004.80 100.00 100.00 092.19	3 0.5 B 210 004.15 100.00 150.63 050.00	4 0.5 A 100 003.05 100.00 077.50 050.00	5 0.5 A 100 003.60 100.00 091.25 050.00	6 0.5 A 100 003.10 100.00 071.88 050.00	7 0.5 A 100 003.40 100.00 050.00 083.75	8 0.5 B 210 004.60 100.00 150.63 072.50	9 0.5 A 100 003.40 100.00 100.00 065.63	10 0.5 B 210 004.45 100.00 155.00 131.25	11 0.5 C 190 004.30 100.00 050.00 181.25	12 0.5 C 000 002.45 100.00 050.00 060.00	13 0.5 A 100 002.90 100.00 025.00 131.25	14 0.5 A 100 002.55 100.00 065.00 050.00	15 0.5 B 210 004.15 100.00 176.88 050.00	16 0.5 A 100 002.55 100.00 065.00 050.00	17 0.5 A 100 002.95 100.00 100.00 036.25	18 0.5 C 000 002.00 100.00 050.00 025.00	19 0.5 B 210 004.55 100.00 182.50 072.50	20 0.5 B 000 003.00 100.00 065.00 072.50	21 0.5 C 190 004.45 100.00 077.50 167.50	22 0.5 A 100 002.00 100.00 025.00 050.00	23 0.5 B 210 007.15 100.00 206.56 167.50	24 0.5 B 210 004.60 100.00 150.63 072.50	25 0.5 A 100 003.50 100.00 100.00 100.00	26 0.5 B 210 003.05 100.00 130.00 050.00	27 0.5 A 100 002.50 100.00 050.00 050.00	28 0.5 A 100 003.05 100.00 077.50 050.00	29 0.5 C 000 003.40 100.00 050.00 083.75	30 0.5 A 100 003.50 100.00 077.50 072.50	31 0.5 C 190 003.40 100.00 050.00 131.25	32 0.5 A 100 002.90 100.00 050.00 077.50	33 0.5 B 210 004.15 100.00 176.88 050.00	34 0.5 C 000 003.85 100.00 050.00 089.38	35 0.5 C 000 002.90 100.00 050.00 065.63	36 0.5 A 100 004.30 100.00 050.00 163.44	37 0.5 B 210 003.60 100.00 170.00 050.00	38 0.5 A 100 001.95 100.00 025.00 036.25	39 0.5 A 100 004.30 100.00 100.00 069.84	40 0.5 B 210 004.15 100.00 150.63 050.00	41 0.5 B 210 003.95 100.00 155.00 041.88	42 0.5 B 000 003.10 100.00 071.88 050.00	43 0.5 B 210 004.55 100.00 182.50 072.50	44 0.5 C 000 004.75 100.00 050.00 093.59	45 0.5 A 100 002.50 100.00 050.00 050.00	46 0.5 A 100 002.00 100.00 050.00 025.00	47 0.5 B 210 003.95 100.00 155.00 065.63	48 0.5 C 000 002.45 100.00 050.00 036.25	49 0.5 A 100 002.45 100.00 050.00 036.25	
0 0.5 A 100 004.50 100.00 071.88 131.25	1 0.5 A 100 003.45 100.00 050.00 072.50	2 0.5 A 100 005.30 100.00 100.00 092.19	3 0.5 B 000 004.15 100.00 075.31 050.00	4 0.5 A 100 003.55 100.00 077.50 050.00	5 0.5 B 210 004.65 100.00 150.63 050.00	6 0.5 A 100 003.60 100.00 071.88 050.00	7 0.5 A 100 003.90 100.00 050.00 083.75	8 0.5 B 000 004.60 100.00 075.31 072.50	9 0.5 B 210 004.45 100.00 155.00 065.63	10 0.5 B 000 004.45 100.00 077.50 131.25	11 0.5 C 190 005.25 100.00 050.00 185.63	12 0.5 A 100 002.95 100.00 050.00 060.00	13 0.5 C 190 003.85 100.00 025.00 160.63	14 0.5 A 100 003.05 100.00 065.00 050.00	15 0.5 B 210 005.20 100.00 193.44 050.00	16 0.5 A 100 003.05 100.00 065.00 050.00	17 0.5 B 000 002.95 100.00 050.00 036.25	18 0.5 A 100 002.50 100.00 050.00 025.00	19 0.5 B 210 005.60 100.00 196.25 072.50	20 0.5 A 100 003.50 100.00 065.00 072.50	21 0.5 C 000 004.45 100.00 077.50 083.75	22 0.5 A 100 002.50 100.00 025.00 050.00	23 0.5 B 000 007.15 100.00 103.28 167.50	24 0.5 B 000 004.60 100.00 075.31 072.50	25 0.5 A 100 004.00 100.00 100.00 100.00	26 0.5 A 100 003.55 100.00 130.00 050.00	27 0.5 A 100 003.00 100.00 050.00 050.00	28 0.5 A 100 003.55 100.00 077.50 050.00	29 0.5 A 100 003.90 100.00 050.00 083.75	30 0.5 B 210 004.55 100.00 143.75 072.50	31 0.5 C 000 003.40 100.00 050.00 065.63	32 0.5 C 190 003.85 100.00 050.00 133.75	33 0.5 B 210 005.20 100.00 193.44 050.00	34 0.5 B 210 004.90 100.00 130.00 089.38	35 0.5 A 100 003.40 100.00 050.00 065.63	36 0.5 C 000 004.30 100.00 050.00 081.72	37 0.5 B 000 003.60 100.00 085.00 050.00	38 0.5 A 100 002.45 100.00 025.00 036.25	39 0.5 A 100 004.80 100.00 100.00 069.84	40 0.5 B 210 005.20 100.00 180.31 050.00	41 0.5 B 210 005.00 100.00 182.50 041.88	42 0.5 A 100 003.60 100.00 071.88 050.00	43 0.5 B 210 005.60 100.00 196.25 072.50	44 0.5 B 000 004.75 100.00 025.00 093.59	45 0.5 A 100 003.00 100.00 050.00 050.00	46 0.5 A 100 002.50 100.00 050.00 025.00	47 0.5 B 210 005.00 100.00 182.50 065.63	48 0.5 A 100 002.95 100.00 050.00 036.25	49 0.5 A 100 002.95 100.00 050.00 036.25	
0 0.5 B 210 005.55 100.00 140.94 131.25	1 0.5 A 100 003.95 100.00 050.00 072.50	2 0.5 A 100 005.80 100.00 100.00 092.19	3 0.5 A 100 004.65 100.00 075.31 050.00	4 0.5 A 100 004.05 100.00 077.50 050.00	5 0.5 B 000 004.65 100.00 075.31 050.00	6 0.5 A 100 004.10 100.00 071.88 050.00	7 0.5 C 000 003.90 100.00 050.00 041.88	8 0.5 A 100 005.10 100.00 075.31 072.50	9 0.5 B 210 005.50 100.00 182.50 065.63	10 0.5 C 000 004.45 100.00 077.50 065.63	11 0.5 C 190 006.20 100.00 050.00 187.81	12 0.5 A 100 003.45 100.00 050.00 060.00	13 0.5 C 000 003.85 100.00 025.00 080.31	14 0.5 C 190 004.00 100.00 065.00 120.00	15 0.5 B 210 006.25 100.00 201.72 050.00	16 0.5 B 210 004.10 100.00 137.50 050.00	17 0.5 A 100 003.45 100.00 050.00 036.25	18 0.5 A 100 003.00 100.00 050.00 025.00	19 0.5 B 210 006.65 100.00 203.13 072.50	20 0.5 B 210 004.55 100.00 137.50 072.50	21 0.5 B 210 005.50 100.00 143.75 083.75	22 0.5 A 100 003.00 100.00 025.00 050.00	23 0.5 C 190 008.10 100.00 103.28 178.75	24 0.5 A 100 005.10 100.00 075.31 072.50	25 0.5 C 000 004.00 100.00 100.00 050.00	26 0.5 B 000 003.55 100.00 065.00 050.00	27 0.5 B 000 003.00 100.00 025.00 050.00	28 0.5 A 100 004.05 100.00 077.50 050.00	29 0.5 A 100 004.40 100.00 050.00 083.75	30 0.5 A 100 005.05 100.00 143.75 072.50	31 0.5 A 100 003.90 100.00 050.00 065.63	32 0.5 C 190 004.80 100.00 050.00 161.88	33 0.5 B 000 005.20 100.00 096.72 050.00	34 0.5 B 210 005.95 100.00 170.00 089.38	35 0.5 A 100 003.90 100.00 050.00 065.63	36 0.5 A 100 004.80 100.00 050.00 081.72	37 0.5 A 100 004.10 100.00 085.00 050.00	38 0.5 A 100 002.95 100.00 025.00 036.25	39 0.5 A 100 005.30 100.00 100.00 069.84	40 0.5 B 000 005.20 100.00 090.16 050.00	41 0.5 B 210 006.05 100.00 196.25 041.88	42 0.5 A 100 004.10 100.00 071.88 050.00	43 0.5 B 210 006.65 100.00 203.13 072.50	44 0.5 C 000 004.75 100.00 025.00 046.80	45 0.5 A 100 003.50 100.00 050.00 050.00	46 0.5 A 100 003.00 100.00 050.00 025.00	47 0.5 B 210 006.05 100.00 196.25 065.63	48 0.5 A 100 003.45 100.00 050.00 036.25	49 0.5 A 100 003.45 100.00 050.00 036.25	
0 0.5 B 210 006.60 100.00 175.47 131.25	1 0.5 A 100 004.45 100.00 050.00 072.50	2 0.5 A 100 006.30 100.00 100.00 092.19	3 0.5 A 100 005.15 100.00 075.31 050.00	4 0.5 A 100 004.55 100.00 077.50 050.00	5 0.5 C 190 005.60 100.00 075.31 120.00	6 0.5 B 000 004.10 100.00 035.94 050.00	7 0.5 B 210 004.95 100.00 130.00 041.88	8 0.5 C 190 006.05 100.00 075.31 131.25	9 0.5 B 000 005.50 100.00 091.25 065.63	10 0.5 A 100 004.95 100.00 077.50 065.63	11 0.5 C 190 007.15 100.00 050.00 188.91	12 0.5 A 100 003.95 100.00 050.00 060.00	13 0.5 C 190 004.80 100.00 025.00 135.16	14 0.5 A 100 004.50 100.00 065.00 120.00	15 0.5 B 210 007.30 100.00 205.86 050.00	16 0.5 B 210 005.15 100.00 173.75 050.00	17 0.5 A 100 003.95 100.00 050.00 036.25	18 0.5 A 100 003.50 100.00 050.00 025.00	19 0.5 B 000 006.65 100.00 101.56 072.50	20 0.5 B 210 005.60 100.00 173.75 072.50	21 0.5 B 000 005.50 100.00 071.88 083.75	22 0.5 A 100 003.50 100.00 025.00 050.00	23 0.5 C 000 008.10 100.00 103.28 089.38	24 0.5 A 100 005.60 100.00 075.31 072.50	25 0.5 B 210 005.05 100.00 155.00 050.00	26 0.5 B 210 004.60 100.00 137.50 050.00	27 0.5 A 100 003.50 100.00 025.00 050.00	28 0.5 A 100 004.55 100.00 077.50 050.00	29 0.5 B 000 004.40 100.00 025.00 083.75	30 0.5 B 210 006.10 100.00 176.88 072.50	31 0.5 A 100 004.40 100.00 050.00 065.63	32 0.5 A 100 005.30 100.00 050.00 161.88	33 0.5 B 000 005.20 100.00 048.36 050.00	34 0.5 B 000 005.95 100.00 085.00 089.38	35 0.5 A 100 004.40 100.00 050.00 065.63	36 0.5 A 100 005.30 100.00 050.00 081.72	37 0.5 A 100 004.60 100.00 085.00 050.00	38 0.5 A 100 003.45 100.00 025.00 036.25	39 0.5 A 100 005.80 100.00 100.00 069.84	40 0.5 B 000 005.20 100.00 045.08 050.00	41 0.5 B 000 006.05 100.00 098.13 041.88	42 0.5 A 100 004.60 100.00 071.88 050.00	43 0.5 B 210 007.70 100.00 206.56 072.50	44 0.5 A 100 005.25 100.00 025.00 046.80	45 0.5 A 100 004.00 100.00 050.00 050.00	46 0.5 A 100 003.50 100.00 050.00 025.00	47 0.5 B 000 006.05 100.00 098.13 065.63	48 0.5 A 100 003.95 100.00 050.00 036.25	49 0.5 A 100 003.95 100.00 050.00 036.25	
